
level1,level1Label,level2,level2Label,level3,level3Label,level4,level4Label
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L300,Sociology,http://jacs3.data.ac.uk/L320,Gender studies,http://jacs3.data.ac.uk/L321,Women's studies
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L300,Sociology,http://jacs3.data.ac.uk/L320,Gender studies,http://jacs3.data.ac.uk/L322,Men's studies
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L300,Sociology,http://jacs3.data.ac.uk/L330,Ethnic studies,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L300,Sociology,http://jacs3.data.ac.uk/L340,Disability in society,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L300,Sociology,http://jacs3.data.ac.uk/L350,Religion in society,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L300,Sociology,http://jacs3.data.ac.uk/L360,Socio-economics,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L300,Sociology,http://jacs3.data.ac.uk/L370,Social theory,http://jacs3.data.ac.uk/L371,Social hierarchy
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L300,Sociology,http://jacs3.data.ac.uk/L380,Political sociology,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L300,Sociology,http://jacs3.data.ac.uk/L390,Sociology not elsewhere classified,http://jacs3.data.ac.uk/L391,Sociology of science & technology
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L400,Social policy,http://jacs3.data.ac.uk/L410,UK social policy,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L400,Social policy,http://jacs3.data.ac.uk/L420,International social policy,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L400,Social policy,http://jacs3.data.ac.uk/L430,Public policy,http://jacs3.data.ac.uk/L431,Health policy
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L400,Social policy,http://jacs3.data.ac.uk/L430,Public policy,http://jacs3.data.ac.uk/L432,Welfare policy
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L400,Social policy,http://jacs3.data.ac.uk/L430,Public policy,http://jacs3.data.ac.uk/L433,Education policy
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L400,Social policy,http://jacs3.data.ac.uk/L430,Public policy,http://jacs3.data.ac.uk/L434,Transport policy
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L400,Social policy,http://jacs3.data.ac.uk/L430,Public policy,http://jacs3.data.ac.uk/L435,Security policy
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L400,Social policy,http://jacs3.data.ac.uk/L430,Public policy,http://jacs3.data.ac.uk/L436,Emergency services policy
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L400,Social policy,http://jacs3.data.ac.uk/L430,Public policy,http://jacs3.data.ac.uk/L437,Criminal justice policy
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L400,Social policy,http://jacs3.data.ac.uk/L490,Social policy not elsewhere classified,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L500,Social work,http://jacs3.data.ac.uk/L510,Health & welfare,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L500,Social work,http://jacs3.data.ac.uk/L520,Child care,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L500,Social work,http://jacs3.data.ac.uk/L530,Youth work,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L500,Social work,http://jacs3.data.ac.uk/L540,Community work,http://jacs3.data.ac.uk/L541,Community justice
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L500,Social work,http://jacs3.data.ac.uk/L550,Careers guidance,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L500,Social work,http://jacs3.data.ac.uk/L560,Probation/after-care,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L500,Social work,http://jacs3.data.ac.uk/L590,Social work not elsewhere classified,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L600,Anthropology,http://jacs3.data.ac.uk/L610,Social & cultural anthropology,http://jacs3.data.ac.uk/L611,Criminological theory
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L600,Anthropology,http://jacs3.data.ac.uk/L620,Physical & biological anthropology,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L600,Anthropology,http://jacs3.data.ac.uk/L690,Anthropology not elsewhere classified,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L700,Human & social geography,http://jacs3.data.ac.uk/L710,Human & social geography by area,http://jacs3.data.ac.uk/L711,Human & social geography of Europe
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L700,Human & social geography,http://jacs3.data.ac.uk/L710,Human & social geography by area,http://jacs3.data.ac.uk/L712,Human & social geography of Asia
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L700,Human & social geography,http://jacs3.data.ac.uk/L710,Human & social geography by area,http://jacs3.data.ac.uk/L713,Human & social geography of Africa
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L700,Human & social geography,http://jacs3.data.ac.uk/L710,Human & social geography by area,http://jacs3.data.ac.uk/L714,Human & social geography of Australasia
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L700,Human & social geography,http://jacs3.data.ac.uk/L710,Human & social geography by area,http://jacs3.data.ac.uk/L715,Human & social geography of the Americas
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L700,Human & social geography,http://jacs3.data.ac.uk/L710,Human & social geography by area,http://jacs3.data.ac.uk/L716,Human & social geography of the Arctic/Antarctic
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L700,Human & social geography,http://jacs3.data.ac.uk/L720,Human & social geography by topic,http://jacs3.data.ac.uk/L721,Economic geography
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L700,Human & social geography,http://jacs3.data.ac.uk/L720,Human & social geography by topic,http://jacs3.data.ac.uk/L722,Urban geography
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L700,Human & social geography,http://jacs3.data.ac.uk/L720,Human & social geography by topic,http://jacs3.data.ac.uk/L723,Political geography
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L700,Human & social geography,http://jacs3.data.ac.uk/L720,Human & social geography by topic,http://jacs3.data.ac.uk/L724,Transport geography
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L700,Human & social geography,http://jacs3.data.ac.uk/L720,Human & social geography by topic,http://jacs3.data.ac.uk/L725,Historical geography
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L700,Human & social geography,http://jacs3.data.ac.uk/L720,Human & social geography by topic,http://jacs3.data.ac.uk/L726,Cultural geography
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L700,Human & social geography,http://jacs3.data.ac.uk/L720,Human & social geography by topic,http://jacs3.data.ac.uk/L727,Agricultural geography
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L700,Human & social geography,http://jacs3.data.ac.uk/L720,Human & social geography by topic,http://jacs3.data.ac.uk/L728,Human Demography
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L700,Human & social geography,http://jacs3.data.ac.uk/L790,Human & social geography not elsewhere classified,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L800,Development studies,,,,
http://jacs3.data.ac.uk/L000,Social studies,http://jacs3.data.ac.uk/L900,Others in social studies,http://jacs3.data.ac.uk/L990,Social studies not elsewhere classified,,
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M100,Law by area,http://jacs3.data.ac.uk/M110,UK legal systems,http://jacs3.data.ac.uk/M111,English law
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M100,Law by area,http://jacs3.data.ac.uk/M110,UK legal systems,http://jacs3.data.ac.uk/M112,Welsh law
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M100,Law by area,http://jacs3.data.ac.uk/M110,UK legal systems,http://jacs3.data.ac.uk/M113,Northern Irish law
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M100,Law by area,http://jacs3.data.ac.uk/M110,UK legal systems,http://jacs3.data.ac.uk/M114,Scottish law
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M100,Law by area,http://jacs3.data.ac.uk/M120,European Union law,,
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M100,Law by area,http://jacs3.data.ac.uk/M130,Public international law,,
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M100,Law by area,http://jacs3.data.ac.uk/M140,Comparative law,,
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M100,Law by area,http://jacs3.data.ac.uk/M190,Law by area not elsewhere classified,,
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M200,Law by topic,http://jacs3.data.ac.uk/M210,Public law,http://jacs3.data.ac.uk/M211,Criminal law
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M200,Law by topic,http://jacs3.data.ac.uk/M220,Private law,http://jacs3.data.ac.uk/M221,Business & commercial law
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M200,Law by topic,http://jacs3.data.ac.uk/M220,Private law,http://jacs3.data.ac.uk/M222,Contract law
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M200,Law by topic,http://jacs3.data.ac.uk/M220,Private law,http://jacs3.data.ac.uk/M223,Property law
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M200,Law by topic,http://jacs3.data.ac.uk/M220,Private law,http://jacs3.data.ac.uk/M224,Torts
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M200,Law by topic,http://jacs3.data.ac.uk/M240,Jurisprudence,,
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M200,Law by topic,http://jacs3.data.ac.uk/M250,Legal practice,,
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M200,Law by topic,http://jacs3.data.ac.uk/M260,Medical law,,
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M200,Law by topic,http://jacs3.data.ac.uk/M270,Sociology of law,,
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M200,Law by topic,http://jacs3.data.ac.uk/M290,Law by topic not elsewhere classified,,
http://jacs3.data.ac.uk/M000,Law,http://jacs3.data.ac.uk/M900,Others in law,http://jacs3.data.ac.uk/M990,Law not elsewhere classified,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N100,Business studies,http://jacs3.data.ac.uk/N110,European business studies,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N100,Business studies,http://jacs3.data.ac.uk/N120,International business studies,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N100,Business studies,http://jacs3.data.ac.uk/N190,Business studies not elsewhere classified,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N200,Management studies,http://jacs3.data.ac.uk/N210,Management techniques,http://jacs3.data.ac.uk/N211,Strategic management
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N200,Management studies,http://jacs3.data.ac.uk/N210,Management techniques,http://jacs3.data.ac.uk/N212,Creative management
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N200,Management studies,http://jacs3.data.ac.uk/N210,Management techniques,http://jacs3.data.ac.uk/N213,Project management
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N200,Management studies,http://jacs3.data.ac.uk/N210,Management techniques,http://jacs3.data.ac.uk/N214,Change management
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N200,Management studies,http://jacs3.data.ac.uk/N210,Management techniques,http://jacs3.data.ac.uk/N215,Organisational development
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N200,Management studies,http://jacs3.data.ac.uk/N220,Institutional management,http://jacs3.data.ac.uk/N223,Domestic management
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N200,Management studies,http://jacs3.data.ac.uk/N220,Institutional management,http://jacs3.data.ac.uk/N224,Management & organisation of education
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N200,Management studies,http://jacs3.data.ac.uk/N220,Institutional management,http://jacs3.data.ac.uk/N225,Criminal justice management
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N200,Management studies,http://jacs3.data.ac.uk/N230,Land & property management,http://jacs3.data.ac.uk/N231,Land management
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N200,Management studies,http://jacs3.data.ac.uk/N230,Land & property management,http://jacs3.data.ac.uk/N232,Property management
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N200,Management studies,http://jacs3.data.ac.uk/N230,Land & property management,http://jacs3.data.ac.uk/N234,Property valuation & auctioneering
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N200,Management studies,http://jacs3.data.ac.uk/N240,Retail management,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N200,Management studies,http://jacs3.data.ac.uk/N250,Emergency & disaster management,http://jacs3.data.ac.uk/N251,Emergency services management
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N200,Management studies,http://jacs3.data.ac.uk/N250,Emergency & disaster management,http://jacs3.data.ac.uk/N252,Disaster management
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N200,Management studies,http://jacs3.data.ac.uk/N290,Management studies not elsewhere classified,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N300,Finance,http://jacs3.data.ac.uk/N310,Banking,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N300,Finance,http://jacs3.data.ac.uk/N320,Investment & insurance,http://jacs3.data.ac.uk/N321,Investment
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N300,Finance,http://jacs3.data.ac.uk/N320,Investment & insurance,http://jacs3.data.ac.uk/N322,Insurance
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N300,Finance,http://jacs3.data.ac.uk/N320,Investment & insurance,http://jacs3.data.ac.uk/N323,Actuarial science
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N300,Finance,http://jacs3.data.ac.uk/N330,Taxation,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N300,Finance,http://jacs3.data.ac.uk/N340,Financial management,http://jacs3.data.ac.uk/N341,Financial risk
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N300,Finance,http://jacs3.data.ac.uk/N390,Finance not elsewhere classified,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N400,Accounting,http://jacs3.data.ac.uk/N410,Accountancy,http://jacs3.data.ac.uk/N411,Cost & management accountancy
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N400,Accounting,http://jacs3.data.ac.uk/N410,Accountancy,http://jacs3.data.ac.uk/N412,Public accountancy
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N400,Accounting,http://jacs3.data.ac.uk/N410,Accountancy,http://jacs3.data.ac.uk/N413,Book keeping
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N400,Accounting,http://jacs3.data.ac.uk/N420,Accounting theory,http://jacs3.data.ac.uk/N421,Auditing of accounts
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N400,Accounting,http://jacs3.data.ac.uk/N420,Accounting theory,http://jacs3.data.ac.uk/N422,Financial reporting
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N400,Accounting,http://jacs3.data.ac.uk/N490,Accounting not elsewhere classified,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N500,Marketing,http://jacs3.data.ac.uk/N510,Market research,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N500,Marketing,http://jacs3.data.ac.uk/N520,Sales management,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N500,Marketing,http://jacs3.data.ac.uk/N530,Distribution,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N500,Marketing,http://jacs3.data.ac.uk/N550,International marketing,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N500,Marketing,http://jacs3.data.ac.uk/N560,Promotion & advertising,http://jacs3.data.ac.uk/N561,Advertising
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N500,Marketing,http://jacs3.data.ac.uk/N560,Promotion & advertising,http://jacs3.data.ac.uk/N562,Corporate image
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N500,Marketing,http://jacs3.data.ac.uk/N560,Promotion & advertising,http://jacs3.data.ac.uk/N563,Sponsorship
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N500,Marketing,http://jacs3.data.ac.uk/N590,Marketing not elsewhere classified,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N600,Human resource management,http://jacs3.data.ac.uk/N620,Health & safety issues,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N600,Human resource management,http://jacs3.data.ac.uk/N690,Human resources management not elsewhere classified,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N700,Office skills,http://jacs3.data.ac.uk/N710,Office administration,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N700,Office skills,http://jacs3.data.ac.uk/N720,Secretarial & typing skills,http://jacs3.data.ac.uk/N721,Audio typing
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N700,Office skills,http://jacs3.data.ac.uk/N720,Secretarial & typing skills,http://jacs3.data.ac.uk/N722,Shorthand & shorthand transcription
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N700,Office skills,http://jacs3.data.ac.uk/N790,Office skills not elsewhere classified,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N800,"Hospitality, leisure, sport, tourism & transport",http://jacs3.data.ac.uk/N810,Travel management,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N800,"Hospitality, leisure, sport, tourism & transport",http://jacs3.data.ac.uk/N820,Event management,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N800,"Hospitality, leisure, sport, tourism & transport",http://jacs3.data.ac.uk/N830,Tourism,http://jacs3.data.ac.uk/N831,Tourism studies
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N800,"Hospitality, leisure, sport, tourism & transport",http://jacs3.data.ac.uk/N830,Tourism,http://jacs3.data.ac.uk/N832,Tourism management
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N800,"Hospitality, leisure, sport, tourism & transport",http://jacs3.data.ac.uk/N850,Transport studies,http://jacs3.data.ac.uk/N851,Land travel
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N800,"Hospitality, leisure, sport, tourism & transport",http://jacs3.data.ac.uk/N850,Transport studies,http://jacs3.data.ac.uk/N852,Sea travel
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N800,"Hospitality, leisure, sport, tourism & transport",http://jacs3.data.ac.uk/N850,Transport studies,http://jacs3.data.ac.uk/N853,Air travel
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N800,"Hospitality, leisure, sport, tourism & transport",http://jacs3.data.ac.uk/N860,Hospitality,http://jacs3.data.ac.uk/N861,Hospitality studies
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N800,"Hospitality, leisure, sport, tourism & transport",http://jacs3.data.ac.uk/N860,Hospitality,http://jacs3.data.ac.uk/N862,Hospitality management
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N800,"Hospitality, leisure, sport, tourism & transport",http://jacs3.data.ac.uk/N870,Recreation & leisure studies,http://jacs3.data.ac.uk/N871,Spa management
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N800,"Hospitality, leisure, sport, tourism & transport",http://jacs3.data.ac.uk/N870,Recreation & leisure studies,http://jacs3.data.ac.uk/N872,Salon management
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N800,"Hospitality, leisure, sport, tourism & transport",http://jacs3.data.ac.uk/N880,Sport management,,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N800,"Hospitality, leisure, sport, tourism & transport",http://jacs3.data.ac.uk/N890,"Hospitality, leisure, sport, tourism & transport not elsewhere classified",,
http://jacs3.data.ac.uk/N000,Business & administrative studies,http://jacs3.data.ac.uk/N900,Others in business & administrative studies,http://jacs3.data.ac.uk/N990,Business & administrative studies not elsewhere classified,,
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P100,Information services,http://jacs3.data.ac.uk/P110,Information management,,
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P100,Information services,http://jacs3.data.ac.uk/P120,Librarianship,http://jacs3.data.ac.uk/P121,Library studies
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P100,Information services,http://jacs3.data.ac.uk/P130,Curatorial studies,http://jacs3.data.ac.uk/P131,Museum studies
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P100,Information services,http://jacs3.data.ac.uk/P130,Curatorial studies,http://jacs3.data.ac.uk/P132,Archive studies
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P100,Information services,http://jacs3.data.ac.uk/P190,Information services not elsewhere classified,,
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P200,Publicity studies,http://jacs3.data.ac.uk/P210,Public relations,,
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P200,Publicity studies,http://jacs3.data.ac.uk/P290,Publicity studies not elsewhere classified,,
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P300,Media studies,http://jacs3.data.ac.uk/P310,Media production,http://jacs3.data.ac.uk/P311,Television production
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P300,Media studies,http://jacs3.data.ac.uk/P310,Media production,http://jacs3.data.ac.uk/P312,Radio production
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P300,Media studies,http://jacs3.data.ac.uk/P310,Media production,http://jacs3.data.ac.uk/P313,Film production
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P300,Media studies,http://jacs3.data.ac.uk/P390,Media studies not elsewhere classified,,
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P400,Publishing,http://jacs3.data.ac.uk/P410,Electronic publishing,http://jacs3.data.ac.uk/P411,Publishing on audio/video tape
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P400,Publishing,http://jacs3.data.ac.uk/P410,Electronic publishing,http://jacs3.data.ac.uk/P412,Publishing on CD-ROM
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P400,Publishing,http://jacs3.data.ac.uk/P410,Electronic publishing,http://jacs3.data.ac.uk/P413,Publishing via the World Wide Web
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P400,Publishing,http://jacs3.data.ac.uk/P420,Multimedia publishing,,
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P400,Publishing,http://jacs3.data.ac.uk/P430,Interactive publishing,,
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P400,Publishing,http://jacs3.data.ac.uk/P490,Publishing not elsewhere classified,,
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P500,Journalism,http://jacs3.data.ac.uk/P510,Factual reporting,,
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P500,Journalism,http://jacs3.data.ac.uk/P590,Journalism not elsewhere classified,,
http://jacs3.data.ac.uk/P000,Mass communications & documentation,http://jacs3.data.ac.uk/P900,Others in mass communications & documentation,http://jacs3.data.ac.uk/P990,Mass communications & documentation not elsewhere classified,,
http://jacs3.data.ac.uk/Q000,"Linguistics, classics & related subjects",http://jacs3.data.ac.uk/Q100,Linguistics,http://jacs3.data.ac.uk/Q110,Applied linguistics,,
http://jacs3.data.ac.uk/Q000,"Linguistics, classics & related subjects",http://jacs3.data.ac.uk/Q100,Linguistics,http://jacs3.data.ac.uk/Q120,Historical linguistics,,
http://jacs3.data.ac.uk/Q000,"Linguistics, classics & related subjects",http://jacs3.data.ac.uk/Q100,Linguistics,http://jacs3.data.ac.uk/Q130,Phonetics & phonology,http://jacs3.data.ac.uk/Q131,Phonetics
http://jacs3.data.ac.uk/Q000,"Linguistics, classics & related subjects",http://jacs3.data.ac.uk/Q100,Linguistics,http://jacs3.data.ac.uk/Q130,Phonetics & phonology,http://jacs3.data.ac.uk/Q132,Phonology
http://jacs3.data.ac.uk/Q000,"Linguistics, classics & related subjects",http://jacs3.data.ac.uk/Q100,Linguistics,http://jacs3.data.ac.uk/Q140,Sociolinguistics,,
http://jacs3.data.ac.uk/Q000,"Linguistics, classics & related subjects",http://jacs3.data.ac.uk/Q100,Linguistics,http://jacs3.data.ac.uk/Q150,Psycholinguistics,,
http://jacs3.data.ac.uk/Q000,"Linguistics, classics & related subjects",http://jacs3.data.ac.uk/Q100,Linguistics,http://jacs3.data.ac.uk/Q160,British Sign Language,,
http://jacs3.data.ac.uk/Q000,"Linguistics, classics & related subjects",http://jacs3.data.ac.uk/Q100,Linguistics,http://jacs3.data.ac.uk/Q190,Linguistics not elsewhere classified,,
http://jacs3.data.ac.uk/Q000,"Linguistics, classics & related subjects",http://jacs3.data.ac.uk/Q200,Comparative literary studies,http://jacs3.data.ac.uk/Q210,Literature in translation,,
